chr	start	strand	ConMethReadCount	ConUMethReadCount	DisReadCount	NAReadCount
chr1	2518470	+	0	15	1	0
chr1	2518524	+	0	45	4	3
chr1	2518532	+	0	45	4	3
chr1	2518542	+	0	45	4	3
chr1	2518554	+	0	45	4	0
chr1	2519795	+	0	0	0	31
chr1	2519810	+	0	0	0	31
chr1	2519824	+	0	0	0	31
chr1	2520250	+	0	0	0	33
chr1	2520951	+	11	0	2	0
chr1	2520957	+	11	0	2	0
chr1	2520965	+	11	0	2	0
chr1	2520973	+	11	0	2	0
chr1	2522225	+	0	0	0	24
chr1	2524233	+	0	0	0	31
chr1	2524242	+	0	0	0	31
chr1	2524265	+	0	0	0	30
chr1	2524402	+	0	0	0	29
chr1	2524781	+	0	0	0	35
chr1	2524789	+	0	0	0	35
chr1	2525361	+	0	0	0	26
chr1	2525386	+	0	0	0	24
chr1	2525479	+	0	0	0	40
chr1	2526785	+	0	0	0	73
chr1	2526897	+	0	0	0	53
chr1	2526950	+	0	0	0	55
chr1	2527640	+	0	0	0	42
chr1	2529210	+	0	0	0	16
chr1	2529224	+	0	0	0	16
chr1	2529235	+	0	0	0	16
chr1	2529286	+	0	0	0	11
chr1	2529343	+	0	0	0	40
chr1	2529356	+	0	0	0	40
chr1	2529359	+	0	0	0	40
chr1	2535297	+	0	0	0	34
chr1	2535363	+	16	7	20	0
chr1	2535376	+	16	7	20	0
chr1	2535382	+	16	7	20	0
chr1	2535385	+	16	7	20	0
chr1	2535419	+	0	0	0	38
chr1	2535436	+	0	0	0	37
chr1	2535440	+	0	0	0	37
chr1	2535491	+	0	0	0	23
chr1	2536696	+	0	0	0	25
chr1	2536725	+	0	0	0	24
chr1	2536792	+	0	0	0	40
chr1	2536807	+	0	0	0	41
chr1	2537001	+	18	4	19	1
chr1	2537011	+	18	4	19	1
chr1	2537014	+	18	4	19	1
chr1	2537031	+	18	4	19	0
chr1	2537209	+	0	0	0	18
chr1	2537229	+	0	0	0	18
chr1	2537303	+	12	1	5	0
chr1	2537310	+	12	1	5	0
chr1	2537319	+	12	1	5	0
chr1	2537321	+	12	1	5	0
chr1	2537419	+	0	0	0	35
chr1	2537431	+	0	0	0	35
chr1	2537448	+	0	0	0	35
chr1	2537466	+	0	0	0	66
chr1	2537535	+	0	0	0	53
chr1	2537543	+	0	0	0	53
chr1	2537547	+	0	0	0	53
chr1	2537585	+	0	0	0	43
chr1	2537598	+	0	0	0	44
chr1	2537885	+	0	0	0	24
chr1	2538004	+	0	0	0	68
chr1	2538071	+	0	0	0	28
chr1	2539239	+	0	0	0	10
chr1	2539338	+	1	0	0	68
chr1	2539345	+	1	0	0	68
chr1	2539357	+	1	0	0	67
chr1	2541841	+	0	0	0	56
chr1	2541853	+	0	0	0	56
chr1	2541875	+	0	0	0	32
chr1	2542597	+	1	25	13	0
chr1	2542606	+	1	25	13	0
chr1	2542610	+	1	25	13	0
chr1	2542613	+	1	25	13	0
chr1	2559918	+	0	9	6	0
chr1	2559930	+	0	9	6	0
chr1	2559939	+	0	9	6	0
chr1	2559946	+	0	9	6	0
chr1	2559995	+	0	0	0	30
chr1	2560024	+	0	0	0	30
chr1	2560169	+	0	0	0	44
chr1	2560179	+	0	0	0	44
chr1	2560190	+	0	0	0	43
chr1	2560267	+	0	35	4	1
chr1	2560277	+	0	36	4	1
chr1	2560282	+	0	36	4	1
chr1	2560288	+	0	36	4	0
chr1	2560389	+	0	6	3	32
chr1	2560397	+	0	6	3	31
chr1	2560399	+	0	6	3	32
chr1	2560422	+	0	6	3	1
chr1	2560538	+	0	0	0	37
chr1	2560563	+	0	0	0	37
chr1	2560565	+	0	0	0	37
chr1	2560881	+	0	0	0	15
chr1	2560884	+	0	0	0	15
chr1	2560911	+	0	0	0	15
chr1	2561033	+	0	0	0	44
chr1	2561050	+	0	0	0	44
chr1	2561054	+	0	0	0	44
chr1	2565265	+	0	0	0	18
chr1	2565280	+	0	0	0	18
chr1	2573316	+	0	0	0	15
chr1	2573329	+	0	0	0	15
chr1	2573332	+	0	0	0	15
chr1	2574188	+	0	38	3	3
chr1	2574195	+	0	38	3	1
chr1	2574200	+	0	38	3	3
chr1	2574214	+	0	38	3	2
chr1	2574292	+	0	0	0	13
chr1	2574312	+	0	0	0	13
chr1	2574460	+	0	53	3	1
chr1	2574479	+	0	53	3	0
chr1	2574484	+	0	53	3	1
chr1	2574486	+	0	53	3	1
chr1	2574508	+	0	0	0	77
chr1	2574530	+	0	0	0	77
chr1	2574538	+	0	0	0	55
chr1	2574556	+	0	0	0	27
chr1	2574571	+	0	0	0	27
chr1	2574589	+	0	0	0	20
chr1	2574652	+	0	62	2	2
chr1	2574662	+	0	62	2	2
chr1	2574669	+	0	63	2	2
chr1	2574676	+	0	63	2	0
chr1	2574681	+	0	46	2	0
chr1	2574718	+	0	29	4	3
chr1	2574730	+	0	29	4	3
chr1	2574749	+	0	29	4	3
chr1	2574751	+	0	29	4	0
chr1	2574775	+	0	42	3	0
chr1	2574782	+	0	42	3	0
chr1	2574792	+	0	42	3	0
chr1	2574795	+	0	42	3	0
chr1	2574806	+	0	41	3	0
chr1	2574847	+	0	0	0	48
chr1	2574853	+	0	0	0	48
chr1	2574863	+	0	0	0	48
chr1	2575638	+	0	0	0	21
chr1	2575760	+	0	0	0	25
chr1	2575774	+	0	0	0	25
chr1	2576526	+	0	0	0	40
chr1	2576554	+	0	0	0	40
chr1	2632561	+	0	0	0	28
chr1	2699690	+	0	0	0	26
chr1	2699985	+	0	0	0	44
chr1	2699999	+	0	0	0	45
chr1	2703473	+	0	0	0	33
chr1	2703494	+	0	0	0	33
chr1	2703496	+	0	0	0	32
chr1	2705291	+	0	0	0	16
chr1	2705312	+	0	0	0	16
chr1	2706053	+	0	22	6	12
chr1	2706057	+	0	22	6	12
chr1	2706076	+	0	22	6	12
chr1	2706087	+	0	22	6	0
chr1	2706349	+	0	26	5	0
chr1	2706355	+	0	26	5	0
chr1	2706358	+	0	26	5	0
chr1	2706376	+	0	26	5	0
chr1	2706411	+	7	10	10	0
chr1	2706414	+	6	10	10	0
chr1	2706421	+	7	10	10	0
chr1	2706423	+	7	10	10	0
chr1	2706432	+	7	10	10	0
chr1	2706434	+	7	10	10	0
chr1	2706524	+	0	40	8	0
chr1	2706528	+	0	40	8	0
chr1	2706532	+	0	40	8	0
chr1	2706535	+	0	40	8	0
chr1	2706537	+	0	40	8	0
chr1	2706594	+	7	23	21	0
chr1	2706601	+	7	23	21	0
chr1	2706608	+	7	23	21	0
chr1	2706618	+	7	23	21	0
chr1	2706620	+	7	23	21	0
chr1	2706625	+	5	22	20	0
chr1	2706627	+	4	19	18	0
chr1	2706637	+	0	10	12	0
chr1	2706651	+	0	10	12	0
chr1	2706653	+	0	10	12	0
chr1	2706658	+	0	10	12	0
chr1	2706666	+	0	10	12	0
chr1	2706668	+	0	10	12	0
chr1	2706743	+	0	24	13	0
chr1	2706747	+	0	24	13	0
chr1	2706749	+	0	24	13	0
chr1	2706774	+	0	24	13	0
chr1	2706851	+	0	16	9	0
chr1	2706855	+	0	16	9	0
chr1	2706871	+	0	16	9	0
chr1	2706877	+	0	16	9	0
chr1	2706879	+	0	16	9	0
chr1	2706881	+	0	16	9	0
chr1	2715720	+	0	0	0	16
chr1	2716647	+	0	0	0	45
chr1	2716681	+	0	0	0	44
chr1	2716719	+	0	0	0	38
chr1	2716742	+	0	0	0	38
chr1	2716752	+	0	0	0	33
chr1	2716796	+	0	0	0	39
chr1	2716805	+	0	0	0	39
chr1	2716881	+	35	0	16	0
chr1	2716885	+	35	0	16	0
chr1	2716888	+	35	0	16	0
chr1	2716897	+	35	0	16	0
chr1	2716915	+	29	0	14	0
chr1	2719118	+	0	0	0	39
chr1	2719630	+	0	0	0	47
chr1	2719654	+	0	0	0	47
chr1	2719656	+	0	0	0	47
chr1	2721457	+	0	0	0	27
chr1	2721644	+	0	0	0	42
chr1	2722606	+	0	0	0	17
chr1	2723048	+	0	0	0	70
chr1	2724027	+	0	0	0	100
chr1	2724051	+	0	0	0	100
chr1	2724110	+	0	0	0	63
chr1	2724373	+	16	17	22	0
chr1	2724383	+	16	17	22	0
chr1	2724386	+	16	17	22	0
chr1	2724394	+	16	17	22	0
chr1	2725010	+	0	0	0	69
chr1	2725024	+	0	0	0	68
chr1	2725069	+	0	0	0	60
chr1	2725098	+	0	0	0	59
chr1	2725545	+	0	0	0	24
chr1	2725551	+	0	0	0	24
chr1	2725771	+	0	0	0	20
chr1	2725775	+	0	0	0	20
chr1	2725791	+	0	0	0	20
chr1	2725899	+	0	0	0	32
chr1	2725915	+	0	0	0	32
chr1	2727583	+	0	0	0	59
chr1	2728371	+	0	0	0	18
chr1	2730811	+	0	1	0	10
chr1	2730824	+	0	1	0	10
chr1	2730840	+	0	1	0	10
chr1	2731147	+	0	0	0	11
chr1	2731159	+	0	0	0	11
chr1	2731165	+	0	0	0	11
chr1	2731277	+	0	0	0	58
chr1	2731294	+	0	0	0	58
chr1	2731303	+	0	0	0	57
chr1	2731370	+	0	0	0	16
chr1	2731385	+	0	0	0	16
chr1	2731400	+	0	0	0	15
chr1	2732150	+	0	0	0	33
chr1	2738775	+	0	0	0	21
chr1	2738794	+	0	0	0	21
chr1	2738908	+	0	0	0	40
chr1	2740675	+	0	0	0	26
chr1	2740687	+	0	0	0	26
chr1	2745597	+	0	0	0	39
chr1	2745620	+	0	0	0	39
chr1	2745693	+	0	0	0	38
chr1	2746357	+	0	0	0	35
chr1	2750317	+	0	0	0	48
chr1	2750446	+	0	0	0	23
chr1	2751328	+	0	0	0	13
chr1	2751455	+	0	0	0	24
chr1	2751474	+	0	0	0	24
chr1	2751479	+	0	0	0	24
chr1	2751758	+	0	0	0	30
chr1	2751884	+	0	0	0	29
chr1	2751897	+	0	0	0	29
chr1	2764199	+	0	0	0	20
chr1	2766064	+	0	0	0	16
chr1	2766070	+	0	0	0	16
chr1	2771794	+	0	0	0	81
chr1	2771822	+	0	0	0	80
chr1	2772378	+	0	0	0	34
chr1	2772722	+	0	0	0	37
chr1	2772786	+	0	0	0	19
chr1	2773632	+	0	0	0	46
chr1	2773719	+	0	0	0	53
chr1	2773745	+	0	0	0	53
chr1	2774319	+	0	0	0	24
chr1	2774346	+	0	0	0	24
chr1	2774776	+	0	0	0	11
chr1	2774780	+	0	0	0	11
chr1	2777067	+	0	0	0	30
chr1	2777204	+	0	0	0	27
chr1	2777213	+	0	0	0	27
chr1	2778584	+	0	0	0	61
chr1	2778595	+	0	0	0	61
chr1	2778855	+	0	0	0	23
chr1	2780234	+	0	0	0	61
chr1	2780451	+	0	0	0	13
chr1	2780463	+	0	0	0	13
chr1	2780549	+	0	0	0	21
chr1	2780561	+	0	0	0	21
chr1	2780571	+	0	0	0	21
chr1	2780653	+	0	0	0	23
chr1	2781410	+	0	0	0	31
chr1	2781422	+	0	0	0	31
chr1	2781465	+	0	0	0	29
chr1	2783069	+	0	0	0	10
chr1	2783107	+	0	0	0	62
chr1	2783116	+	0	0	0	62
chr1	2784636	+	0	0	0	28
chr1	2784666	+	0	0	0	27
chr1	2784926	+	0	0	0	53
chr1	2784940	+	0	0	0	53
chr1	2784944	+	0	0	0	53
chr1	2785178	+	0	0	0	22
chr1	2785745	+	0	0	0	11
chr1	2788421	+	0	0	0	39
chr1	2788494	+	0	0	0	15
chr1	2790017	+	0	0	0	49
chr1	2790028	+	0	0	0	49
chr1	2791462	+	0	0	0	52
chr1	2791480	+	0	0	0	52
chr1	2791783	+	0	0	0	23
chr1	2791801	+	0	0	0	23
chr1	2791906	+	4	7	6	0
chr1	2791914	+	4	7	6	0
chr1	2791924	+	4	7	6	0
chr1	2791934	+	4	7	6	0
chr1	2792577	+	0	0	0	52
chr1	2792584	+	0	0	0	52
chr1	2792611	+	0	0	0	48
chr1	2792669	+	0	0	0	28
chr1	2792960	+	0	0	0	77
chr1	2792963	+	0	0	0	77
chr1	2792980	+	0	0	0	77
chr1	2793656	+	0	0	0	44
chr1	2793665	+	0	0	0	44
chr1	2795340	+	0	0	0	28
chr1	2795719	+	0	0	0	43
chr1	2795726	+	0	0	0	43
chr1	2796139	+	0	0	0	24
chr1	2796144	+	0	0	0	24
chr1	2796254	+	0	0	0	62
chr1	2796266	+	0	0	0	62
chr1	2796270	+	0	0	0	62
chr1	2796351	+	0	0	0	30
chr1	2796593	+	0	0	0	60
chr1	2797971	+	0	0	0	27
chr1	2797974	+	0	0	0	25
chr1	2798220	+	0	0	0	37
chr1	2798253	+	0	0	0	31
chr1	2799016	+	0	0	0	26
chr1	2799770	+	0	0	0	20
chr1	2799776	+	0	0	0	20
chr1	2801094	+	0	0	0	12
chr1	2804117	+	0	0	0	28
chr1	2804569	+	0	0	0	50
chr1	2804600	+	0	0	0	48
chr1	2804863	+	0	0	0	37
chr1	2804874	+	0	0	0	37
chr1	2805352	+	0	0	0	20
chr1	2805385	+	0	0	0	20
chr1	2805483	+	0	0	0	59
chr1	2805515	+	0	0	0	57
chr1	2806971	+	0	0	0	25
chr1	2808140	+	39	5	13	3
chr1	2808143	+	39	5	13	1
chr1	2808163	+	39	5	13	2
chr1	2808169	+	39	5	13	1
chr1	2809245	+	0	0	0	36
chr1	2809253	+	0	0	0	36
chr1	2811112	+	0	0	0	54
chr1	2811119	+	0	0	0	53
chr1	2815996	+	0	0	0	56
chr1	2816017	+	0	0	0	56
chr1	2820537	+	0	0	0	41
chr1	2820665	+	0	0	0	31
chr1	2820717	+	0	0	0	68
chr1	2820722	+	0	0	0	69
chr1	2820802	+	0	0	0	48
chr1	2820860	+	0	0	0	22
chr1	2821977	+	0	0	0	64
chr1	2823778	+	1	0	1	21
chr1	2823784	+	1	0	1	21
chr1	2823789	+	1	0	1	21
chr1	2824469	+	0	0	0	26
chr1	2824476	+	0	0	0	26
chr1	2825327	+	0	0	0	30
chr1	2825344	+	0	0	0	30
chr1	2825415	+	0	0	0	88
chr1	2827034	+	0	0	0	28
chr1	2827056	+	0	0	0	28
chr1	2828142	+	0	0	0	29
chr1	2828145	+	0	0	0	28
chr1	2829258	+	0	0	0	58
chr1	2829277	+	0	0	0	58
chr1	2831892	+	0	0	0	20
chr1	2831912	+	0	0	0	20
chr1	2833518	+	0	0	0	25
chr1	2833549	+	0	0	0	25
chr1	2833610	+	0	0	0	23
chr1	2833636	+	0	0	0	23
chr1	2833643	+	0	0	0	17
chr1	2835798	+	0	0	0	59
chr1	2835823	+	0	0	0	59
chr1	2835902	+	0	0	0	22
chr1	2835935	+	0	0	0	20
chr1	2837518	+	0	0	0	20
chr1	2837525	+	0	0	0	20
chr1	2840197	+	0	0	0	44
chr1	2840264	+	1	0	3	34
chr1	2840269	+	1	0	3	34
chr1	2840290	+	0	0	0	34
chr1	2841485	+	0	0	0	51
chr1	2841962	+	0	0	0	21
chr1	2841990	+	0	0	0	21
chr1	2844136	+	0	0	0	20
chr1	2844139	+	0	0	0	20
chr1	2844262	+	0	0	0	39
chr1	2844279	+	0	0	0	39
chr1	2844830	+	0	0	0	81
chr1	2847117	+	0	0	0	37
chr1	2847127	+	0	0	0	36
chr1	2847220	+	15	7	19	0
chr1	2847227	+	15	7	19	0
chr1	2847236	+	15	7	19	0
chr1	2847241	+	15	7	19	0
chr1	2848787	+	0	0	0	63
chr1	2848796	+	0	0	0	63
chr1	2848814	+	0	0	0	60
chr1	2850091	+	0	0	0	63
chr1	2850111	+	0	0	0	63
chr1	2850173	+	0	0	0	28
chr1	2850178	+	0	0	0	28
chr1	2850292	+	0	0	0	53
chr1	2850321	+	0	0	0	48
chr1	2850501	+	6	1	10	0
chr1	2850512	+	6	1	10	0
chr1	2850514	+	6	1	10	0
chr1	2850524	+	6	1	10	0
chr1	2853286	+	0	0	0	26
chr1	2854189	+	0	0	0	76
chr1	2854205	+	0	0	0	35
chr1	2858540	+	0	0	0	17
chr1	2863072	+	11	7	11	0
chr1	2863089	+	11	7	11	0
chr1	2863091	+	11	7	11	0
chr1	2863098	+	11	7	11	0
chr1	2863739	+	0	0	0	14
chr1	2863745	+	0	0	0	14
chr1	2863772	+	0	0	0	12
chr1	2865611	+	0	0	0	21
chr1	2865724	+	0	0	0	30
chr1	2865742	+	0	0	0	30
chr1	2866128	+	0	0	0	37
chr1	2866142	+	0	0	0	37
chr1	2867028	+	0	0	0	23
chr1	2878709	+	0	0	0	13
chr1	2878738	+	0	0	0	13
chr1	2883626	+	0	0	0	42
chr1	2886590	+	0	0	0	48
chr1	2886606	+	0	0	0	49
chr1	2886618	+	0	0	0	49
chr1	2887167	+	0	0	0	20
chr1	2887192	+	0	0	0	19
chr1	2887234	+	0	0	0	52
chr1	2887673	+	0	0	0	14
chr1	2887751	+	0	0	0	14
chr1	2889115	+	0	0	2	9
chr1	2889120	+	0	0	2	9
chr1	2889122	+	0	0	2	9
chr1	2889964	+	0	0	0	87
chr1	2890369	+	0	0	0	38
chr1	2890390	+	0	0	0	38
chr1	2895527	+	0	0	0	47
chr1	2895746	+	0	0	0	36
chr1	2895768	+	0	0	0	36
chr1	2895813	+	0	0	0	33
chr1	2895819	+	0	0	0	33
chr1	2895840	+	0	0	0	33
chr1	2896500	+	0	0	0	45
chr1	2896507	+	0	0	0	45
chr1	2899412	+	0	0	0	13
chr1	2899593	+	7	6	15	0
chr1	2899597	+	7	6	15	0
chr1	2899602	+	7	6	15	0
chr1	2899615	+	6	6	15	0
chr1	2899656	+	0	0	0	16
chr1	2899769	+	0	0	0	29
chr1	2899790	+	0	0	0	29
chr1	2900081	+	0	0	0	51
chr1	2900107	+	0	0	0	51
chr1	2900115	+	0	0	0	46
chr1	2900428	+	0	0	0	65
chr1	2900456	+	0	0	0	65
chr1	2900675	+	0	0	0	41
chr1	2900705	+	0	0	0	41
chr1	2901881	+	0	0	0	60
chr1	2901897	+	0	0	0	60
chr1	2901965	+	0	0	0	17
chr1	2901984	+	0	0	0	17
chr1	2901986	+	0	0	0	17
chr1	2906725	+	0	0	0	43
chr1	2916333	+	0	0	0	27
chr1	2916949	+	0	0	0	21
chr1	2916960	+	0	0	0	21
chr1	2916979	+	0	0	0	20
chr1	2917911	+	0	0	0	17
chr1	2917917	+	0	0	0	17
chr1	2917934	+	0	0	0	17
chr1	2918938	+	0	0	0	16
chr1	2921204	+	0	0	0	15
chr1	2921211	+	0	0	0	15
chr1	2928246	+	0	0	0	23
chr1	2928294	+	0	0	0	11
chr1	2928323	+	0	0	0	11
chr1	2929216	+	0	0	0	19
chr1	2929226	+	0	0	0	19
chr1	2929352	+	1	41	5	0
chr1	2929356	+	1	41	5	0
chr1	2929359	+	1	41	5	0
chr1	2929375	+	1	41	5	0
chr1	2929459	+	0	0	0	11
chr1	2929481	+	0	0	0	11
chr1	2930778	+	0	0	0	64
chr1	2930851	+	0	0	0	13
chr1	2930866	+	0	0	0	13
chr1	2931484	+	0	0	0	52
chr1	2931496	+	0	0	0	52
chr1	2931506	+	0	0	0	52
chr1	2931571	+	0	0	0	68
chr1	2933613	+	0	0	0	18
chr1	2933732	+	0	0	0	40
chr1	2933821	+	0	0	0	51
chr1	2933833	+	0	0	0	51
chr1	2934735	+	0	0	0	20
chr1	2934752	+	0	0	0	20
chr1	2935006	+	0	0	0	11
chr1	2935148	+	0	0	0	10
chr1	2935157	+	0	0	0	10
chr1	2935163	+	0	0	0	10
chr1	2935214	+	0	0	0	48
chr1	2935685	+	0	0	0	41
chr1	2935717	+	0	0	0	37
chr1	2938279	+	0	0	0	44
chr1	2938303	+	0	0	0	44
chr1	2939072	+	0	0	0	35
chr1	2939080	+	0	0	0	35
chr1	2939190	+	0	0	0	28
chr1	2944346	+	0	0	0	25
chr1	2945383	+	0	0	0	20
chr1	2945616	+	0	0	0	41
chr1	2945619	+	0	0	0	41
chr1	2945631	+	0	0	0	41
chr1	2946301	+	0	0	0	39
chr1	2946962	+	0	0	0	32
chr1	2946979	+	0	0	0	32
chr1	2946989	+	0	0	0	32
chr1	2947313	+	0	0	0	12
chr1	2947994	+	0	0	0	55
chr1	2948019	+	0	0	0	55
chr1	2948606	+	0	0	0	28
chr1	2948860	+	0	0	0	34
chr1	2949133	+	0	0	0	20
chr1	2949155	+	0	0	0	19
chr1	2949162	+	0	0	0	19
chr1	2949351	+	0	0	0	27
chr1	2949355	+	0	0	0	27
chr1	2979276	+	0	0	0	42
chr1	2979283	+	0	0	0	42
chr1	2979349	+	0	0	0	19
chr1	2979366	+	0	0	0	19
chr1	2979372	+	0	0	0	19
chr1	2979504	+	0	0	0	26
chr1	2980094	+	6	15	6	4
chr1	2980112	+	6	15	6	4
chr1	2980114	+	6	15	6	4
chr1	2980119	+	6	15	6	0
chr1	2980127	+	4	10	3	0
chr1	2980218	+	19	33	4	5
chr1	2980229	+	19	33	4	5
chr1	2980241	+	19	33	4	5
chr1	2980248	+	19	33	4	0
chr1	2980894	+	0	0	0	63
chr1	2980907	+	0	0	0	63
chr1	2980991	+	0	0	0	11
chr1	2981020	+	0	0	0	10
chr1	2982216	+	0	0	0	13
chr1	2983682	+	0	0	0	29
chr1	2983691	+	0	0	0	29
chr1	2983707	+	0	0	0	29
chr1	2984435	+	0	0	0	21
chr1	2984445	+	0	0	0	20
chr1	2984735	+	0	29	8	0
chr1	2984743	+	0	29	8	0
chr1	2984759	+	0	29	8	0
chr1	2984763	+	0	29	8	0
chr1	2984767	+	0	29	8	0
chr1	2984769	+	0	25	6	0
chr1	2984960	+	0	23	7	0
chr1	2984975	+	0	23	7	0
chr1	2984980	+	0	23	7	0
chr1	2984982	+	0	23	7	0
chr1	2984991	+	0	22	7	0
chr1	2984994	+	0	10	5	0
chr1	2985121	+	0	45	8	0
chr1	2985131	+	0	44	8	0
chr1	2985133	+	0	45	8	0
chr1	2985135	+	0	45	8	0
chr1	2985142	+	0	45	8	0
chr1	2985145	+	0	45	8	0
chr1	2985278	+	0	55	9	0
chr1	2985284	+	0	55	9	0
chr1	2985286	+	0	54	9	0
chr1	2985290	+	0	56	9	0
chr1	2985298	+	0	56	9	0
chr1	2985301	+	0	56	9	0
chr1	2985303	+	0	55	8	0
chr1	2985312	+	0	51	9	0
chr1	2985366	+	0	34	8	0
chr1	2985375	+	0	34	8	0
chr1	2985387	+	0	34	8	0
chr1	2985389	+	0	33	8	0
chr1	2985392	+	0	34	8	0
chr1	2985394	+	0	34	8	0
chr1	2985397	+	0	34	8	0
chr1	2985399	+	0	33	6	0
chr1	2986192	+	0	0	0	11
chr1	2986208	+	0	0	0	11
chr1	2986322	+	0	0	0	23
chr1	2986342	+	0	0	0	23
chr1	2986353	+	0	0	0	22
chr1	2986440	+	0	36	4	0
chr1	2986446	+	0	36	4	0
chr1	2986448	+	0	36	4	0
chr1	2986452	+	0	36	4	0
chr1	2986469	+	0	34	3	0
chr1	2986472	+	0	35	3	0
chr1	2986553	+	0	29	0	2
chr1	2986564	+	0	29	0	2
chr1	2986566	+	0	29	0	2
chr1	2986578	+	0	29	0	0
chr1	2986649	+	0	20	2	0
chr1	2986660	+	0	21	2	0
chr1	2986665	+	0	21	2	0
chr1	2986668	+	0	21	2	0
chr1	2986674	+	0	21	2	0
chr1	2986680	+	0	20	2	0
chr1	2986855	+	0	35	0	0
chr1	2986872	+	0	35	0	0
chr1	2986874	+	0	35	0	0
chr1	2986880	+	0	35	0	0
chr1	2986884	+	0	34	0	0
chr1	2986933	+	1	21	5	0
chr1	2986936	+	1	21	5	0
chr1	2986943	+	1	21	5	0
chr1	2986945	+	1	21	5	0
chr1	2986953	+	1	21	5	0
chr1	2986957	+	0	21	5	0
chr1	2986988	+	0	33	10	0
chr1	2986995	+	0	33	10	0
chr1	2986997	+	0	33	10	0
chr1	2987004	+	0	33	10	0
chr1	2987012	+	0	33	10	0
chr1	2987015	+	0	33	10	0
chr1	2987023	+	0	19	4	0
chr1	2987032	+	0	19	4	0
chr1	2987037	+	0	19	4	0
chr1	2987044	+	0	19	4	0
chr1	2987047	+	0	19	4	0
chr1	2987049	+	0	19	4	0
chr1	2987051	+	0	18	4	0
chr1	2987056	+	0	14	4	0
chr1	2987131	+	0	43	3	0
chr1	2987136	+	0	43	3	0
chr1	2987145	+	0	43	3	0
chr1	2987154	+	0	43	3	0
chr1	2987158	+	0	41	3	0
chr1	2987165	+	0	38	2	0
chr1	2987246	+	0	46	5	0
chr1	2987252	+	0	46	5	0
chr1	2987254	+	0	46	5	0
chr1	2987256	+	0	46	5	0
chr1	2987263	+	0	46	5	0
chr1	2987265	+	0	46	5	0
chr1	2987268	+	0	46	5	0
chr1	2987276	+	0	46	5	0
chr1	2987308	+	3	38	5	0
chr1	2987313	+	3	38	5	0
chr1	2987330	+	3	38	5	0
chr1	2987332	+	3	38	5	0
chr1	2987336	+	3	37	5	0
chr1	2987420	+	3	22	3	12
chr1	2987436	+	3	22	2	11
chr1	2987447	+	3	22	2	11
chr1	2987450	+	3	22	2	1
chr1	2987463	+	3	55	12	0
chr1	2987473	+	3	55	12	0
chr1	2987479	+	3	55	12	0
chr1	2987487	+	3	55	12	0
chr1	2987521	+	2	4	6	0
chr1	2987525	+	2	4	6	0
chr1	2987530	+	2	4	6	0
chr1	2987533	+	2	4	6	0
chr1	2987536	+	2	4	6	0
chr1	2987539	+	2	4	6	0
chr1	2987541	+	2	4	6	0
chr1	2987654	+	12	34	18	0
chr1	2987661	+	12	34	18	0
chr1	2987670	+	12	34	18	0
chr1	2987686	+	12	34	18	0
chr1	2987742	+	6	15	17	0
chr1	2987751	+	6	15	17	0
chr1	2987760	+	6	15	17	0
chr1	2987767	+	6	15	15	0
chr1	2987773	+	6	15	16	0
chr1	2987776	+	5	9	12	0
chr1	2987862	+	0	0	0	30
chr1	2987868	+	0	0	0	30
chr1	2988549	+	0	0	0	49
chr1	2988603	+	0	0	0	15
chr1	2989744	+	0	0	0	48
chr1	2990093	+	0	17	11	0
chr1	2990096	+	0	17	11	0
chr1	2990105	+	0	17	11	0
chr1	2990109	+	0	16	11	0
chr1	2990123	+	0	16	11	0
chr1	2992889	+	0	0	0	17
chr1	2993022	+	0	0	0	24
chr1	2993036	+	0	0	0	24
chr1	2995570	+	17	12	19	12
chr1	2995584	+	17	12	19	12
chr1	2995591	+	17	12	19	12
chr1	2995604	+	17	12	19	0
chr1	2995654	+	0	0	0	45
chr1	2996626	+	0	0	0	27
chr1	2996632	+	0	0	0	23
chr1	2997209	+	0	0	0	65
chr1	2999086	+	0	0	0	27
chr1	2999581	+	0	0	0	46
chr1	2999586	+	0	0	0	46
chr1	2999590	+	0	0	0	46
chr1	2999850	+	0	0	0	25
chr1	3003112	+	0	0	0	17
chr1	3003239	+	0	0	0	58
chr1	3004712	+	0	0	0	25
chr1	3006183	+	0	0	0	33
chr1	3006198	+	0	0	0	33
chr1	3006207	+	0	0	0	33
chr1	3006329	+	0	0	0	30
chr1	3006342	+	0	0	0	30
chr1	3009277	+	0	0	0	38
chr1	3011044	+	0	0	0	42
chr1	3011274	+	0	0	0	37
chr1	3011301	+	0	0	0	37
chr1	3011304	+	0	0	0	37
chr1	3011501	+	0	0	0	25
chr1	3011508	+	0	0	0	25
chr1	3011514	+	0	0	0	25
chr1	3014818	+	0	0	0	14
chr1	3015924	+	0	0	0	48
chr1	3015941	+	0	0	0	48
chr1	3017460	+	0	0	0	51
chr1	3017484	+	0	0	0	50
chr1	3017567	+	0	0	0	40
chr1	3018225	+	0	0	0	62
chr1	3018333	+	0	0	0	33
chr1	3022010	+	0	0	0	65
chr1	3022015	+	0	0	0	65
chr1	3022121	+	0	0	0	11
chr1	3022147	+	0	0	0	11
chr1	3026142	+	0	0	0	42
chr1	3026151	+	0	0	0	42
chr1	3026154	+	0	0	0	42
chr1	3027341	+	0	0	0	18
chr1	3027366	+	0	0	0	18
chr1	3027411	+	0	0	0	58
chr1	3029219	+	0	0	0	37
